code	full-ja	full-ja-hira	full-en	base-ja	base-ja-hira	base-en	type	pref	psub	county	subpref
04302	七ヶ宿町	しちかしゅくまち	Shichikashuku Town	七ヶ宿	しちかしゅく	Shichikashuku	34	04	04300	04300	
04321	大河原町	おおがわらまち	Ogawara Town	大河原	おおがわら	Ogawara	34	04	04320	04320	
04322	村田町	むらたまち	Murata Town	村田	むらた	Murata	34	04	04320	04320	
04323	柴田町	しばたまち	Shibata Town	柴田	しばた	Shibata	34	04	04320	04320	
04324	川崎町	かわさきまち	Kawasaki Town	川崎	かわさき	Kawasaki	34	04	04320	04320	
04341	丸森町	まるもりまち	Marumori Town	丸森	まるもり	Marumori	34	04	04340	04340	
04361	亘理町	わたりちょう	Watari Town	亘理	わたり	Watari	35	04	04360	04360	
04362	山元町	やまもとちょう	Yamamoto Town	山元	やまもと	Yamamoto	35	04	04360	04360	
04401	松島町	まつしままち	Matsushima Town	松島	まつしま	Matsushima	34	04	04400	04400	
04404	七ヶ浜町	しちがはままち	Shichigahama Town	七ヶ浜	しちがはま	Shichigahama	34	04	04400	04400	
04406	利府町	りふちょう	Rifu Town	利府	りふ	Rifu	35	04	04400	04400	
04421	大和町	たいわちょう	Taiwa Town	大和	たいわ	Taiwa	35	04	04420	04420	
04422	大郷町	おおさとちょう	Osato Town	大郷	おおさと	Osato	35	04	04420	04420	
04424	大衡村	おおひらむら	Ohira Village	大衡	おおひら	Ohira	36	04	04420	04420	
04444	色麻町	しかまちょう	Shikama Town	色麻	しかま	Shikama	35	04	04440	04440	
04445	加美町	かみまち	Kami Town	加美	かみ	Kami	34	04	04440	04440	
04501	涌谷町	わくやちょう	Wakuya Town	涌谷	わくや	Wakuya	35	04	04500	04500	
04505	美里町	みさとまち	Misato Town	美里	みさと	Misato	34	04	04500	04500	
04581	女川町	おながわちょう	Onagawa Town	女川	おながわ	Onagawa	35	04	04580	04580	
04606	南三陸町	みなみさんりくちょう	Minamisanriku Town	南三陸	みなみさんりく	Minamisanriku	35	04	04600	04600	
05201	秋田市	あきたし	Akita City	秋田	あきた	Akita	32	05	05200		
05202	能代市	のしろし	Noshiro City	能代	のしろ	Noshiro	32	05	05200		
05203	横手市	よこてし	Yokote City	横手	よこて	Yokote	32	05	05200		
05204	大館市	おおだてし	Odate City	大館	おおだて	Odate	32	05	05200		
05206	男鹿市	おがし	Oga City	男鹿	おが	Oga	32	05	05200		
05207	湯沢市	ゆざわし	Yuzawa City	湯沢	ゆざわ	Yuzawa	32	05	05200		
05209	鹿角市	かづのし	Kazuno City	鹿角	かづの	Kazuno	32	05	05200		
05210	由利本荘市	ゆりほんじょうし	Yurihonjo City	由利本荘	ゆりほんじょう	Yurihonjo	32	05	05200		
05211	潟上市	かたがみし	Katagami City	潟上	かたがみ	Katagami	32	05	05200		
05212	大仙市	だいせんし	Daisen City	大仙	だいせん	Daisen	32	05	05200		
05213	北秋田市	きたあきたし	Kitaakita City	北秋田	きたあきた	Kitaakita	32	05	05200		
05214	にかほ市	にかほし	Nikaho City	にかほ	にかほ	Nikaho	32	05	05200		
05215	仙北市	せんぼくし	Senboku City	仙北	せんぼく	Senboku	32	05	05200		
05303	小坂町	こさかまち	Kosaka Town	小坂	こさか	Kosaka	34	05	05300	05300	
05327	上小阿仁村	かみこあにむら	Kamikoani Village	上小阿仁	かみこあに	Kamikoani	36	05	05320	05320	
05346	藤里町	ふじさとまち	Fujisato Town	藤里	ふじさと	Fujisato	34	05	05340	05340	
05348	三種町	みたねちょう	Mitane Town	三種	みたね	Mitane	35	05	05340	05340	
05349	八峰町	はっぽうちょう	Happo Town	八峰	はっぽう	Happo	35	05	05340	05340	
05361	五城目町	ごじょうめまち	Gojome Town	五城目	ごじょうめ	Gojome	34	05	05360	05360	
05363	八郎潟町	はちろうがたまち	Hachirogata Town	八郎潟	はちろうがた	Hachirogata	34	05	05360	05360	
05366	井川町	いかわまち	Ikawa Town	井川	いかわ	Ikawa	34	05	05360	05360	
05368	大潟村	おおがたむら	Ogata Village	大潟	おおがた	Ogata	36	05	05360	05360	
05434	美郷町	みさとちょう	Misato Town	美郷	みさと	Misato	35	05	05420	05420	
05463	羽後町	うごまち	Ugo Town	羽後	うご	Ugo	34	05	05460	05460	
05464	東成瀬村	ひがしなるせむら	Higashinaruse Village	東成瀬	ひがしなるせ	Higashinaruse	36	05	05460	05460	
06201	山形市	やまがたし	Yamagata City	山形	やまがた	Yamagata	32	06	06200		
06202	米沢市	よねざわし	Yonezawa City	米沢	よねざわ	Yonezawa	32	06	06200		
06203	鶴岡市	つるおかし	Tsuruoka City	鶴岡	つるおか	Tsuruoka	32	06	06200		
06204	酒田市	さかたし	Sakata City	酒田	さかた	Sakata	32	06	06200		
06205	新庄市	しんじょうし	Shinjo City	新庄	しんじょう	Shinjo	32	06	06200		
06206	寒河江市	さがえし	Sagae City	寒河江	さがえ	Sagae	32	06	06200		
06207	上山市	かみのやまし	Kaminoyama City	上山	かみのやま	Kaminoyama	32	06	06200		
06208	村山市	むらやまし	Murayama City	村山	むらやま	Murayama	32	06	06200		
06209	長井市	ながいし	Nagai City	長井	ながい	Nagai	32	06	06200		
06210	天童市	てんどうし	Tendo City	天童	てんどう	Tendo	32	06	06200		
06211	東根市	ひがしねし	Higashine City	東根	ひがしね	Higashine	32	06	06200		
06212	尾花沢市	おばなざわし	Obanazawa City	尾花沢	おばなざわ	Obanazawa	32	06	06200		
06213	南陽市	なんようし	Nan-yo City	南陽	なんよう	Nan-yo	32	06	06200		
06301	山辺町	やまのべまち	Yamanobe Town	山辺	やまのべ	Yamanobe	34	06	06300	06300	
06302	中山町	なかやままち	Nakayama Town	中山	なかやま	Nakayama	34	06	06300	06300	
06321	河北町	かほくちょう	Kahoku Town	河北	かほく	Kahoku	35	06	06320	06320	
06322	西川町	にしかわまち	Nishikawa Town	西川	にしかわ	Nishikawa	34	06	06320	06320	
06323	朝日町	あさひまち	Asahi Town	朝日	あさひ	Asahi	34	06	06320	06320	
06324	大江町	おおえまち	Oe Town	大江	おおえ	Oe	34	06	06320	06320	
06341	大石田町	おおいしだまち	Oishida Town	大石田	おおいしだ	Oishida	34	06	06340	06340	
06361	金山町	かねやままち	Kaneyama Town	金山	かねやま	Kaneyama	34	06	06360	06360	
06362	最上町	もがみまち	Mogami Town	最上	もがみ	Mogami	34	06	06360	06360	
06363	舟形町	ふながたまち	Funagata Town	舟形	ふながた	Funagata	34	06	06360	06360	
06364	真室川町	まむろがわまち	Mamurogawa Town	真室川	まむろがわ	Mamurogawa	34	06	06360	06360	
06365	大蔵村	おおくらむら	Okura Village	大蔵	おおくら	Okura	36	06	06360	06360	
06366	鮭川村	さけがわむら	Sakegawa Village	鮭川	さけがわ	Sakegawa	36	06	06360	06360	
06367	戸沢村	とざわむら	Tozawa Village	戸沢	とざわ	Tozawa	36	06	06360	06360	
06381	高畠町	たかはたまち	Takahata Town	高畠	たかはた	Takahata	34	06	06380	06380	
06382	川西町	かわにしまち	Kawanishi Town	川西	かわにし	Kawanishi	34	06	06380	06380	
06401	小国町	おぐにまち	Oguni Town	小国	おぐに	Oguni	34	06	06400	06400	
06402	白鷹町	しらたかまち	Shirataka Town	白鷹	しらたか	Shirataka	34	06	06400	06400	
06403	飯豊町	いいでまち	Iide Town	飯豊	いいで	Iide	34	06	06400	06400	
06426	三川町	みかわまち	Mikawa Town	三川	みかわ	Mikawa	34	06	06420	06420	
06428	庄内町	しょうないまち	Shonai Town	庄内	しょうない	Shonai	34	06	06420	06420	
06461	遊佐町	ゆざまち	Yuza Town	遊佐	ゆざ	Yuza	34	06	06460	06460	
07201	福島市	ふくしまし	Fukushima City	福島	ふくしま	Fukushima	32	07	07200		
07202	会津若松市	あいづわかまつし	Aizuwakamatsu City	会津若松	あいづわかまつ	Aizuwakamatsu	32	07	07200		
07203	郡山市	こおりやまし	Koriyama City	郡山	こおりやま	Koriyama	32	07	07200		
07204	いわき市	いわきし	Iwaki City	いわき	いわき	Iwaki	32	07	07200		
07205	白河市	しらかわし	Shirakawa City	白河	しらかわ	Shirakawa	32	07	07200		
07207	須賀川市	すかがわし	Sukagawa City	須賀川	すかがわ	Sukagawa	32	07	07200		
07208	喜多方市	きたかたし	Kitakata City	喜多方	きたかた	Kitakata	32	07	07200		
07209	相馬市	そうまし	Soma City	相馬	そうま	Soma	32	07	07200		
07210	二本松市	にほんまつし	Nihonmatsu City	二本松	にほんまつ	Nihonmatsu	32	07	07200		
07211	田村市	たむらし	Tamura City	田村	たむら	Tamura	32	07	07200		
07212	南相馬市	みなみそうまし	Minamisoma City	南相馬	みなみそうま	Minamisoma	32	07	07200		
07213	伊達市	だてし	Date City	伊達	だて	Date	32	07	07200		
07214	本宮市	もとみやし	Motomiya City	本宮	もとみや	Motomiya	32	07	07200		
07301	桑折町	こおりまち	Kori Town	桑折	こおり	Kori	34	07	07300	07300	
07303	国見町	くにみまち	Kunimi Town	国見	くにみ	Kunimi	34	07	07300	07300	
07308	川俣町	かわまたまち	Kawamata Town	川俣	かわまた	Kawamata	34	07	07300	07300	
07322	大玉村	おおたまむら	Otama Village	大玉	おおたま	Otama	36	07	07320	07320	
07342	鏡石町	かがみいしまち	Kagamiishi Town	鏡石	かがみいし	Kagamiishi	34	07	07340	07340	
07344	天栄村	てんえいむら	Ten-ei Village	天栄	てんえい	Ten-ei	36	07	07340	07340	
07362	下郷町	しもごうまち	Shimogo Town	下郷	しもごう	Shimogo	34	07	07360	07360	
07364	檜枝岐村	ひのえまたむら	Hinoemata Village	檜枝岐	ひのえまた	Hinoemata	36	07	07360	07360	
07367	只見町	ただみまち	Tadami Town	只見	ただみ	Tadami	34	07	07360	07360	
07368	南会津町	みなみあいづまち	Minamiaizu Town	南会津	みなみあいづ	Minamiaizu	34	07	07360	07360	
07402	北塩原村	きたしおばらむら	Kitashiobara Village	北塩原	きたしおばら	Kitashiobara	36	07	07400	07400	
07405	西会津町	にしあいづまち	Nishiaizu Town	西会津	にしあいづ	Nishiaizu	34	07	07400	07400	
07407	磐梯町	ばんだいまち	Bandai Town	磐梯	ばんだい	Bandai	34	07	07400	07400	
07408	猪苗代町	いなわしろまち	Inawashiro Town	猪苗代	いなわしろ	Inawashiro	34	07	07400	07400	
07421	会津坂下町	あいづばんげまち	Aizubange Town	会津坂下	あいづばんげ	Aizubange	34	07	07420	07420	
07422	湯川村	ゆがわむら	Yugawa Village	湯川	ゆがわ	Yugawa	36	07	07420	07420	
07423	柳津町	やないづまち	Yanaizu Town	柳津	やないづ	Yanaizu	34	07	07420	07420	
07444	三島町	みしままち	Mishima Town	三島	みしま	Mishima	34	07	07440	07440	
07445	金山町	かねやままち	Kaneyama Town	金山	かねやま	Kaneyama	34	07	07440	07440	
07446	昭和村	しょうわむら	Showa Village	昭和	しょうわ	Showa	36	07	07440	07440	
07447	会津美里町	あいづみさとまち	Aizumisato Town	会津美里	あいづみさと	Aizumisato	34	07	07440	07440	
07461	西郷村	にしごうむら	Nishigo Village	西郷	にしごう	Nishigo	36	07	07460	07460	
07464	泉崎村	いずみざきむら	Izumizaki Village	泉崎	いずみざき	Izumizaki	36	07	07460	07460	
07465	中島村	なかじまむら	Nakajima Village	中島	なかじま	Nakajima	36	07	07460	07460	
07466	矢吹町	やぶきまち	Yabuki Town	矢吹	やぶき	Yabuki	34	07	07460	07460	
07481	棚倉町	たなぐらまち	Tanagura Town	棚倉	たなぐら	Tanagura	34	07	07480	07480	
07482	矢祭町	やまつりまち	Yamatsuri Town	矢祭	やまつり	Yamatsuri	34	07	07480	07480	
07483	塙町	はなわまち	Hanawa Town	塙	はなわ	Hanawa	34	07	07480	07480	
07484	鮫川村	さめがわむら	Samegawa Village	鮫川	さめがわ	Samegawa	36	07	07480	07480	
07501	石川町	いしかわまち	Ishikawa Town	石川	いしかわ	Ishikawa	34	07	07500	07500	
07502	玉川村	たまかわむら	Tamakawa Village	玉川	たまかわ	Tamakawa	36	07	07500	07500	
07503	平田村	ひらたむら	Hirata Village	平田	ひらた	Hirata	36	07	07500	07500	
07504	浅川町	あさかわまち	Asakawa Town	浅川	あさかわ	Asakawa	34	07	07500	07500	
07505	古殿町	ふるどのまち	Furudono Town	古殿	ふるどの	Furudono	34	07	07500	07500	
07521	三春町	みはるまち	Miharu Town	三春	みはる	Miharu	34	07	07520	07520	
07522	小野町	おのまち	Ono Town	小野	おの	Ono	34	07	07520	07520	
07541	広野町	ひろのまち	Hirono Town	広野	ひろの	Hirono	34	07	07540	07540	
07542	楢葉町	ならはまち	Naraha Town	楢葉	ならは	Naraha	34	07	07540	07540	
07543	富岡町	とみおかまち	Tomioka Town	富岡	とみおか	Tomioka	34	07	07540	07540	
07544	川内村	かわうちむら	Kawauchi Village	川内	かわうち	Kawauchi	36	07	07540	07540	
07545	大熊町	おおくままち	Okuma Town	大熊	おおくま	Okuma	34	07	07540	07540	
07546	双葉町	ふたばまち	Futaba Town	双葉	ふたば	Futaba	34	07	07540	07540	
07547	浪江町	なみえまち	Namie Town	浪江	なみえ	Namie	34	07	07540	07540	
07548	葛尾村	かつらおむら	Katsurao Village	葛尾	かつらお	Katsurao	36	07	07540	07540	
07561	新地町	しんちまち	Shinchi Town	新地	しんち	Shinchi	34	07	07560	07560	
07564	飯舘村	いいたてむら	Iitate Village	飯舘	いいたて	Iitate	36	07	07560	07560	
08201	水戸市	みとし	Mito City	水戸	みと	Mito	32	08	08200		
08202	日立市	ひたちし	Hitachi City	日立	ひたち	Hitachi	32	08	08200		
08203	土浦市	つちうらし	Tsuchiura City	土浦	つちうら	Tsuchiura	32	08	08200		
08204	古河市	こがし	Koga City	古河	こが	Koga	32	08	08200		
08205	石岡市	いしおかし	Ishioka City	石岡	いしおか	Ishioka	32	08	08200		
08207	結城市	ゆうきし	Yuki City	結城	ゆうき	Yuki	32	08	08200		
08208	龍ケ崎市	りゅうがさきし	Ryugasaki City	龍ケ崎	りゅうがさき	Ryugasaki	32	08	08200		
08210	下妻市	しもつまし	Shimotsuma City	下妻	しもつま	Shimotsuma	32	08	08200		
08211	常総市	じょうそうし	Joso City	常総	じょうそう	Joso	32	08	08200		
08212	常陸太田市	ひたちおおたし	Hitachiota City	常陸太田	ひたちおおた	Hitachiota	32	08	08200		
08214	高萩市	たかはぎし	Takahagi City	高萩	たかはぎ	Takahagi	32	08	08200		
08215	北茨城市	きたいばらきし	Kitaibaraki City	北茨城	きたいばらき	Kitaibaraki	32	08	08200		
08216	笠間市	かさまし	Kasama City	笠間	かさま	Kasama	32	08	08200		
08217	取手市	とりでし	Toride City	取手	とりで	Toride	32	08	08200		
08219	牛久市	うしくし	Ushiku City	牛久	うしく	Ushiku	32	08	08200		
08220	つくば市	つくばし	Tsukuba City	つくば	つくば	Tsukuba	32	08	08200		
08221	ひたちなか市	ひたちなかし	Hitachinaka City	ひたちなか	ひたちなか	Hitachinaka	32	08	08200		
08222	鹿嶋市	かしまし	Kashima City	鹿嶋	かしま	Kashima	32	08	08200		
08223	潮来市	いたこし	Itako City	潮来	いたこ	Itako	32	08	08200		
08224	守谷市	もりやし	Moriya City	守谷	もりや	Moriya	32	08	08200		
08225	常陸大宮市	ひたちおおみやし	Hitachiomiya City	常陸大宮	ひたちおおみや	Hitachiomiya	32	08	08200		
08226	那珂市	なかし	Naka City	那珂	なか	Naka	32	08	08200		
08227	筑西市	ちくせいし	Chikusei City	筑西	ちくせい	Chikusei	32	08	08200		
08228	坂東市	ばんどうし	Bando City	坂東	ばんどう	Bando	32	08	08200		
08229	稲敷市	いなしきし	Inashiki City	稲敷	いなしき	Inashiki	32	08	08200		
08230	かすみがうら市	かすみがうらし	Kasumigaura City	かすみがうら	かすみがうら	Kasumigaura	32	08	08200		
08231	桜川市	さくらがわし	Sakuragawa City	桜川	さくらがわ	Sakuragawa	32	08	08200		
08232	神栖市	かみすし	Kamisu City	神栖	かみす	Kamisu	32	08	08200		
08233	行方市	なめがたし	Namegata City	行方	なめがた	Namegata	32	08	08200		
08234	鉾田市	ほこたし	Hokota City	鉾田	ほこた	Hokota	32	08	08200		
08235	つくばみらい市	つくばみらいし	Tsukubamirai City	つくばみらい	つくばみらい	Tsukubamirai	32	08	08200		
08236	小美玉市	おみたまし	Omitama City	小美玉	おみたま	Omitama	32	08	08200		
08302	茨城町	いばらきまち	Ibaraki Town	茨城	いばらき	Ibaraki	34	08	08300	08300	
08309	大洗町	おおあらいまち	Oarai Town	大洗	おおあらい	Oarai	34	08	08300	08300	
08310	城里町	しろさとまち	Shirosato Town	城里	しろさと	Shirosato	34	08	08300	08300	
08341	東海村	とうかいむら	Tokai Village	東海	とうかい	Tokai	36	08	08340	08340	
08364	大子町	だいごまち	Daigo Town	大子	だいご	Daigo	34	08	08360	08360	
08442	美浦村	みほむら	Miho Village	美浦	みほ	Miho	36	08	08440	08440	
08443	阿見町	あみまち	Ami Town	阿見	あみ	Ami	34	08	08440	08440	
08447	河内町	かわちまち	Kawachi Town	河内	かわち	Kawachi	34	08	08440	08440	
08521	八千代町	やちよまち	Yachiyo Town	八千代	やちよ	Yachiyo	34	08	08520	08520	
08542	五霞町	ごかまち	Goka Town	五霞	ごか	Goka	34	08	08540	08540	
08546	境町	さかいまち	Sakai Town	境	さかい	Sakai	34	08	08540	08540	
08564	利根町	とねまち	Tone Town	利根	とね	Tone	34	08	08560	08560	
09201	宇都宮市	うつのみやし	Utsunomiya City	宇都宮	うつのみや	Utsunomiya	32	09	09200		
09202	足利市	あしかがし	Ashikaga City	足利	あしかが	Ashikaga	32	09	09200		
09203	栃木市	とちぎし	Tochigi City	栃木	とちぎ	Tochigi	32	09	09200		
09204	佐野市	さのし	Sano City	佐野	さの	Sano	32	09	09200		
09205	鹿沼市	かぬまし	Kanuma City	鹿沼	かぬま	Kanuma	32	09	09200		
09206	日光市	にっこうし	Nikko City	日光	にっこう	Nikko	32	09	09200		
09208	小山市	おやまし	Oyama City	小山	おやま	Oyama	32	09	09200		
09209	真岡市	もおかし	Mooka City	真岡	もおか	Mooka	32	09	09200		
09210	大田原市	おおたわらし	Otawara City	大田原	おおたわら	Otawara	32	09	09200		
09211	矢板市	やいたし	Yaita City	矢板	やいた	Yaita	32	09	09200		
09213	那須塩原市	なすしおばらし	Nasushiobara City	那須塩原	なすしおばら	Nasushiobara	32	09	09200		
09214	さくら市	さくらし	Sakura City	さくら	さくら	Sakura	32	09	09200		
09215	那須烏山市	なすからすやまし	Nasukarasuyama City	那須烏山	なすからすやま	Nasukarasuyama	32	09	09200		
09216	下野市	しもつけし	Shimotsuke City	下野	しもつけ	Shimotsuke	32	09	09200		
09301	上三川町	かみのかわまち	Kaminokawa Town	上三川	かみのかわ	Kaminokawa	34	09	09300	09300	
09342	益子町	ましこまち	Mashiko Town	益子	ましこ	Mashiko	34	09	09340	09340	
09343	茂木町	もてぎまち	Motegi Town	茂木	もてぎ	Motegi	34	09	09340	09340	
09344	市貝町	いちかいまち	Ichikai Town	市貝	いちかい	Ichikai	34	09	09340	09340	
09345	芳賀町	はがまち	Haga Town	芳賀	はが	Haga	34	09	09340	09340	
09361	壬生町	みぶまち	Mibu Town	壬生	みぶ	Mibu	34	09	09360	09360	
09364	野木町	のぎまち	Nogi Town	野木	のぎ	Nogi	34	09	09360	09360	
09384	塩谷町	しおやまち	Shioya Town	塩谷	しおや	Shioya	34	09	09380	09380	
09386	高根沢町	たかねざわまち	Takanezawa Town	高根沢	たかねざわ	Takanezawa	34	09	09380	09380	
09407	那須町	なすまち	Nasu Town	那須	なす	Nasu	34	09	09400	09400	
09411	那珂川町	なかがわまち	Nakagawa Town	那珂川	なかがわ	Nakagawa	34	09	09400	09400	
10201	前橋市	まえばしし	Maebashi City	前橋	まえばし	Maebashi	32	10	10200		
10202	高崎市	たかさきし	Takasaki City	高崎	たかさき	Takasaki	32	10	10200		
10203	桐生市	きりゅうし	Kiryu City	桐生	きりゅう	Kiryu	32	10	10200		
10204	伊勢崎市	いせさきし	Isesaki City	伊勢崎	いせさき	Isesaki	32	10	10200		
10205	太田市	おおたし	Ota City	太田	おおた	Ota	32	10	10200		
10206	沼田市	ぬまたし	Numata City	沼田	ぬまた	Numata	32	10	10200		
10207	館林市	たてばやしし	Tatebayashi City	館林	たてばやし	Tatebayashi	32	10	10200		
10208	渋川市	しぶかわし	Shibukawa City	渋川	しぶかわ	Shibukawa	32	10	10200		
10209	藤岡市	ふじおかし	Fujioka City	藤岡	ふじおか	Fujioka	32	10	10200		
10210	富岡市	とみおかし	Tomioka City	富岡	とみおか	Tomioka	32	10	10200		
10211	安中市	あんなかし	Annaka City	安中	あんなか	Annaka	32	10	10200		
10212	みどり市	みどりし	Midori City	みどり	みどり	Midori	32	10	10200		
10344	榛東村	しんとうむら	Shinto Village	榛東	しんとう	Shinto	36	10	10340	10340	
10345	吉岡町	よしおかまち	Yoshioka Town	吉岡	よしおか	Yoshioka	34	10	10340	10340	
10366	上野村	うえのむら	Ueno Village	上野	うえの	Ueno	36	10	10360	10360	
10367	神流町	かんなまち	Kanna Town	神流	かんな	Kanna	34	10	10360	10360	
10382	下仁田町	しもにたまち	Shimonita Town	下仁田	しもにた	Shimonita	34	10	10380	10380	
10383	南牧村	なんもくむら	Nanmoku Village	南牧	なんもく	Nanmoku	36	10	10380	10380	
10384	甘楽町	かんらまち	Kanra Town	甘楽	かんら	Kanra	34	10	10380	10380	
10421	中之条町	なかのじょうまち	Nakanojo Town	中之条	なかのじょう	Nakanojo	34	10	10420	10420	
10424	長野原町	ながのはらまち	Naganohara Town	長野原	ながのはら	Naganohara	34	10	10420	10420	
10425	嬬恋村	つまごいむら	Tsumagoi Village	嬬恋	つまごい	Tsumagoi	36	10	10420	10420	
10426	草津町	くさつまち	Kusatsu Town	草津	くさつ	Kusatsu	34	10	10420	10420	
10428	高山村	たかやまむら	Takayama Village	高山	たかやま	Takayama	36	10	10420	10420	
10429	東吾妻町	ひがしあがつままち	Higashiagatsuma Town	東吾妻	ひがしあがつま	Higashiagatsuma	34	10	10420	10420	
10443	片品村	かたしなむら	Katashina Village	片品	かたしな	Katashina	36	10	10440	10440	
10444	川場村	かわばむら	Kawaba Village	川場	かわば	Kawaba	36	10	10440	10440	
10448	昭和村	しょうわむら	Showa Village	昭和	しょうわ	Showa	36	10	10440	10440	
10449	みなかみ町	みなかみまち	Minakami Town	みなかみ	みなかみ	Minakami	34	10	10440	10440	
10464	玉村町	たまむらまち	Tamamura Town	玉村	たまむら	Tamamura	34	10	10460	10460	
10521	板倉町	いたくらまち	Itakura Town	板倉	いたくら	Itakura	34	10	10520	10520	
10522	明和町	めいわまち	Meiwa Town	明和	めいわ	Meiwa	34	10	10520	10520	
10523	千代田町	ちよだまち	Chiyoda Town	千代田	ちよだ	Chiyoda	34	10	10520	10520	
10524	大泉町	おおいずみまち	Oizumi Town	大泉	おおいずみ	Oizumi	34	10	10520	10520	
10525	邑楽町	おうらまち	Oura Town	邑楽	おうら	Oura	34	10	10520	10520	
11100	さいたま市	さいたまし	Saitama City	さいたま	さいたま	Saitama	31	11	11100		
11201	川越市	かわごえし	Kawagoe City	川越	かわごえ	Kawagoe	32	11	11200		
11202	熊谷市	くまがやし	Kumagaya City	熊谷	くまがや	Kumagaya	32	11	11200		
11203	川口市	かわぐちし	Kawaguchi City	川口	かわぐち	Kawaguchi	32	11	11200		
11206	行田市	ぎょうだし	Gyoda City	行田	ぎょうだ	Gyoda	32	11	11200		
11207	秩父市	ちちぶし	Chichibu City	秩父	ちちぶ	Chichibu	32	11	11200		
11208	所沢市	ところざわし	Tokorozawa City	所沢	ところざわ	Tokorozawa	32	11	11200		
11209	飯能市	はんのうし	Hanno City	飯能	はんのう	Hanno	32	11	11200		
11210	加須市	かぞし	Kazo City	加須	かぞ	Kazo	32	11	11200		
11211	本庄市	ほんじょうし	Honjo City	本庄	ほんじょう	Honjo	32	11	11200		
11212	東松山市	ひがしまつやまし	Higashimatsuyama City	東松山	ひがしまつやま	Higashimatsuyama	32	11	11200		
11214	春日部市	かすかべし	Kasukabe City	春日部	かすかべ	Kasukabe	32	11	11200		
11215	狭山市	さやまし	Sayama City	狭山	さやま	Sayama	32	11	11200		
11216	羽生市	はにゅうし	Hanyu City	羽生	はにゅう	Hanyu	32	11	11200		
11217	鴻巣市	こうのすし	Konosu City	鴻巣	こうのす	Konosu	32	11	11200		
11218	深谷市	ふかやし	Fukaya City	深谷	ふかや	Fukaya	32	11	11200		
11219	上尾市	あげおし	Ageo City	上尾	あげお	Ageo	32	11	11200		
11221	草加市	そうかし	Soka City	草加	そうか	Soka	32	11	11200		
11222	越谷市	こしがやし	Koshigaya City	越谷	こしがや	Koshigaya	32	11	11200		
11223	蕨市	わらびし	Warabi City	蕨	わらび	Warabi	32	11	11200		
11224	戸田市	とだし	Toda City	戸田	とだ	Toda	32	11	11200		
11225	入間市	いるまし	Iruma City	入間	いるま	Iruma	32	11	11200		
11227	朝霞市	あさかし	Asaka City	朝霞	あさか	Asaka	32	11	11200		
11228	志木市	しきし	Shiki City	志木	しき	Shiki	32	11	11200		
11229	和光市	わこうし	Wako City	和光	わこう	Wako	32	11	11200		
11230	新座市	にいざし	Niiza City	新座	にいざ	Niiza	32	11	11200		
11231	桶川市	おけがわし	Okegawa City	桶川	おけがわ	Okegawa	32	11	11200		
11232	久喜市	くきし	Kuki City	久喜	くき	Kuki	32	11	11200		
11233	北本市	きたもとし	Kitamoto City	北本	きたもと	Kitamoto	32	11	11200		
11234	八潮市	やしおし	Yashio City	八潮	やしお	Yashio	32	11	11200		
11235	富士見市	ふじみし	Fujimi City	富士見	ふじみ	Fujimi	32	11	11200		
11237	三郷市	みさとし	Misato City	三郷	みさと	Misato	32	11	11200		
11238	蓮田市	はすだし	Hasuda City	蓮田	はすだ	Hasuda	32	11	11200		
11239	坂戸市	さかどし	Sakado City	坂戸	さかど	Sakado	32	11	11200		
11240	幸手市	さってし	Satte City	幸手	さって	Satte	32	11	11200		
11241	鶴ヶ島市	つるがしまし	Tsurugashima City	鶴ヶ島	つるがしま	Tsurugashima	32	11	11200		
11242	日高市	ひだかし	Hidaka City	日高	ひだか	Hidaka	32	11	11200		
11243	吉川市	よしかわし	Yoshikawa City	吉川	よしかわ	Yoshikawa	32	11	11200		
11245	ふじみ野市	ふじみのし	Fujimino City	ふじみ野	ふじみの	Fujimino	32	11	11200		
11246	白岡市	しらおかし	Shiraoka City	白岡	しらおか	Shiraoka	32	11	11200		
11301	伊奈町	いなまち	Ina Town	伊奈	いな	Ina	34	11	11300	11300	
11324	三芳町	みよしまち	Miyoshi Town	三芳	みよし	Miyoshi	34	11	11320	11320	
11326	毛呂山町	もろやままち	Moroyama Town	毛呂山	もろやま	Moroyama	34	11	11320	11320	
11327	越生町	おごせまち	Ogose Town	越生	おごせ	Ogose	34	11	11320	11320	
11341	滑川町	なめがわまち	Namegawa Town	滑川	なめがわ	Namegawa	34	11	11340	11340	
11342	嵐山町	らんざんまち	Ranzan Town	嵐山	らんざん	Ranzan	34	11	11340	11340	
11343	小川町	おがわまち	Ogawa Town	小川	おがわ	Ogawa	34	11	11340	11340	
11346	川島町	かわじままち	Kawajima Town	川島	かわじま	Kawajima	34	11	11340	11340	
11347	吉見町	よしみまち	Yoshimi Town	吉見	よしみ	Yoshimi	34	11	11340	11340	
11348	鳩山町	はとやままち	Hatoyama Town	鳩山	はとやま	Hatoyama	34	11	11340	11340	
11349	ときがわ町	ときがわまち	Tokigawa Town	ときがわ	ときがわ	Tokigawa	34	11	11340	11340	
11361	横瀬町	よこぜまち	Yokoze Town	横瀬	よこぜ	Yokoze	34	11	11360	11360	
11362	皆野町	みなのまち	Minano Town	皆野	みなの	Minano	34	11	11360	11360	
11363	長瀞町	ながとろまち	Nagatoro Town	長瀞	ながとろ	Nagatoro	34	11	11360	11360	
